Project,Path,Method,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,Touches,prevCodeSmells,prevBuggy,Buggy
avro,/src/java/org/apache/avro/Schema.java/,"public void space(String space)",release-1.0.0,1,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public long arrayNext() throws IOException",release-1.0.0,8,6,2,1,1,6,1,7,7.0,8.0,22.458839376460833,0.5833333333333334,13.100989636268821,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/specific/SpecificCompiler.java/,"private String errors(Schema errs)",release-1.0.0,8,7,1,0,0,11,0,16,11.0,16.0,55.350905898196764,0.0,0.0,0,0,1,1,0,0,11,0,no,no
avro,/src/java/org/apache/avro/io/Encoder.java/,"public void writeBytes(byte[] bytes) throws IOException",release-1.0.0,3,2,1,0,0,3,0,4,3.0,4.0,6.339850002884625,0.0,0.0,0,0,1,1,0,0,2,0,no,no
avro,/src/java/org/apache/avro/Protocol.java/,"public String toString()",release-1.0.0,11,10,1,0,0,8,0,10,8.0,10.0,30.0,0.0,0.0,0,0,1,1,0,1,12,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public void skipBytes() throws IOException",release-1.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingTable.java/,"public final int getFieldIndex(int fieldAction)",release-1.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/generic/GenericData.java/,"public static String toString(Object datum)",release-1.0.0,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,1,1,0,0,9,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"public int length()",release-1.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/Decoder.java/,"public abstract Utf8 readString(Utf8 old) throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/ipc/Requestor.java/,"public abstract AvroRemoteException readError(Schema schema, Decoder in) throws IOException",release-1.0.0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,7,0,no,no
avro,/src/java/org/apache/avro/io/BinaryEncoder.java/,"public void writeLong(long n) throws IOException",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/reflect/ReflectResponder.java/,"protected DatumWriter<Object> getDatumWriter(Schema schema)",release-1.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,7,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public static Schema createEnum(String name, String namespace, List<String> values)",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/reflect/ReflectRequestor.java/,"public Object invoke(Object proxy, Method method, Object[] args) throws Throwable",release-1.0.0,4,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,1,0,1,4,0,no,no
avro,/src/java/org/apache/avro/io/Decoder.java/,"public abstract ByteBuffer readBytes(ByteBuffer old) throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public boolean equals(Object o)",release-1.0.0,5,5,2,1,2,5,3,7,7.0,10.0,28.07354922057604,1.4,39.302968908806456,1,0,1,1,0,1,15,0,no,no
avro,/src/java/org/apache/avro/io/Encoder.java/,"public abstract void writeArrayEnd() throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/specific/SpecificRecord.java/," Object get(int field)",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public float readFloat() throws IOException",release-1.0.0,5,3,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public long skipMap() throws IOException",release-1.0.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/ipc/Responder.java/,"public Protocol getLocal()",release-1.0.0,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,8,0,no,yes
avro,/src/java/org/apache/avro/generic/GenericDatumWriter.java/,"protected int getMapSize(Object map)",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,1,0,0,8,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingEncoder.java/,"public void writeBytes(ByteBuffer bytes) throws IOException",release-1.0.0,5,3,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingDecoder.java/,"protected int advance(int input) throws IOException",release-1.0.0,34,35,12,11,12,31,23,82,43.0,105.0,569.7577992437202,15.870967741935484,9042.607652513238,7,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/Encoder.java/,"public abstract void writeMapStart() throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/specific/ProtocolTask.java/,"public void addFileset(FileSet set)",release-1.0.0,1,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,1,0,0,3,0,no,no
avro,/src/java/org/apache/avro/reflect/ReflectRequestor.java/,"public void writeRequest(Schema schema, Object request, Encoder out) throws IOException",release-1.0.0,7,5,1,0,1,11,1,11,12.0,12.0,43.01955000865388,0.5,21.50977500432694,0,0,0,1,0,0,4,0,no,no
avro,/src/java/org/apache/avro/io/BinaryEncoder.java/,"public void writeIndex(int unionIndex) throws IOException",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericArray.java/," T peek()",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,no,no
avro,/src/java/org/apache/avro/specific/SpecificRecordBase.java/,"public boolean equals(Object o)",release-1.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,1,0,1,1,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public int readIndex() throws IOException",release-1.0.0,9,7,1,0,3,11,3,16,14.0,19.0,72.33974351909447,2.1818181818181817,157.8321676780243,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/specific/ProtocolTask.java/,"public void setFile(File file)",release-1.0.0,1,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,3,0,no,no
avro,/src/java/org/apache/avro/util/Utf8.java/,"public Utf8 setLength(int newLength)",release-1.0.0,9,8,2,1,2,6,3,10,8.0,13.0,39.0,1.6666666666666667,65.0,1,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/Schema.java/," static JsonNode parseJson(String s)",release-1.0.0,9,8,1,0,0,6,0,7,6.0,7.0,18.094737505048094,0.0,0.0,0,0,1,1,0,0,15,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public void init(InputStream in)",release-1.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"public void writeBoolean(boolean b) throws IOException",release-1.0.0,7,5,3,1,4,7,4,11,11.0,15.0,51.89147427955947,3.142857142857143,163.0874905929012,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/generic/GenericResponder.java/,"public void writeError(Schema schema, AvroRemoteException error, Encoder out) throws IOException",release-1.0.0,4,2,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,0,1,0,0,4,0,no,no
avro,/src/java/org/apache/avro/generic/GenericData.java/,"public void remove()",release-1.0.0,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,9,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public boolean writeNameRef(Names names, JsonGenerator gen) throws IOException",release-1.0.0,10,9,3,2,1,10,1,14,11.0,15.0,51.89147427955947,0.7,36.32403199569163,2,0,1,1,0,1,15,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingTable.java/,"public final boolean isErrorAction(int sym)",release-1.0.0,3,2,1,0,3,3,3,4,6.0,7.0,18.094737505048094,2.0,36.18947501009619,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumReader.java/,"protected Object read(Object old, Schema actual, Schema expected, Decoder in) throws IOException",release-1.0.0,23,20,17,3,3,37,5,74,40.0,79.0,420.4323194961016,3.0,1261.2969584883049,1,0,1,1,0,2,14,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingTable.java/,"private final int mkFieldAction(int index, String name)",release-1.0.0,7,6,1,0,2,8,2,12,10.0,14.0,46.50699332842308,1.5,69.76048999263462,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/specific/SpecificResponder.java/,"protected DatumReader<Object> getDatumReader(Schema schema)",release-1.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,3,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public static Schema createArray(Schema elementType)",release-1.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public static Schema createRecord(LinkedHashMap<String, Field> fields)",release-1.0.0,5,4,1,0,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,0,0,1,1,0,1,15,0,no,no
avro,/src/java/org/apache/avro/file/DataFileWriter.java/,"public synchronized void flush() throws IOException",release-1.0.0,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,1,0,0,5,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumWriter.java/,"protected boolean isArray(Object datum)",release-1.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,8,0,no,no
avro,/src/java/org/apache/avro/generic/GenericData.java/,"public String toString()",release-1.0.0,1,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,1,0,1,9,0,no,no
avro,/src/java/org/apache/avro/Protocol.java/,"private void parseTypes(JsonNode json)",release-1.0.0,11,11,4,3,3,13,5,18,16.0,23.0,92.0,2.0769230769230766,191.07692307692304,1,0,1,1,0,0,12,0,no,no
avro,/src/java/org/apache/avro/ipc/Requestor.java/,"public abstract void writeRequest(Schema schema, Object request, Encoder out) throws IOException",release-1.0.0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,7,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"public void writeFixed(byte[] bytes, int start, int len) throws IOException",release-1.0.0,6,3,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public Schema put(String name, Schema schema)",release-1.0.0,6,4,2,1,2,6,2,8,8.0,10.0,30.0,1.3333333333333333,40.0,1,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public int pos()",release-1.0.0,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/io/ParsingTable.java/,"protected final int allocNonTerm(int len)",release-1.0.0,5,4,1,0,3,4,3,8,7.0,11.0,30.880904142633646,3.0,92.64271242790093,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public long readMapStart() throws IOException",release-1.0.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumReader.java/,"protected Object readString(Object old, Decoder in) throws IOException",release-1.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,1,0,0,14,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public void readFixed(byte[] bytes, int start, int length) throws IOException",release-1.0.0,12,8,2,1,3,16,6,23,19.0,29.0,123.18989788986397,2.15625,265.6282173250192,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/Encoder.java/,"public abstract void startItem() throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumReader.java/,"protected Object newArray(Object old, int size)",release-1.0.0,7,6,2,1,0,4,0,6,4.0,6.0,12.0,0.0,0.0,1,0,1,1,0,0,14,0,no,no
avro,/src/java/org/apache/avro/Schema.java/," void toJson(Names names, JsonGenerator gen) throws IOException",release-1.0.0,3,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,1,0,1,15,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public boolean isError()",release-1.0.0,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,15,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"private void doWriteBytes(byte[] bytes, int start, int len) throws IOException",release-1.0.0,14,11,2,1,4,13,5,26,17.0,31.0,126.71134807876054,4.0,506.84539231504215,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/BinaryEncoder.java/,"public void writeString(Utf8 utf8) throws IOException",release-1.0.0,5,3,1,0,0,7,0,11,7.0,11.0,30.880904142633646,0.0,0.0,0,0,1,1,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public double readDouble() throws IOException",release-1.0.0,13,11,3,2,7,11,7,19,18.0,26.0,108.41805003750011,6.045454545454546,655.4363934085234,2,0,1,1,0,1,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericData.java/,"public boolean equals(Object o)",release-1.0.0,5,4,2,1,2,5,2,8,7.0,10.0,28.07354922057604,1.6,44.91767875292167,1,0,1,1,0,1,9,0,no,no
avro,/src/java/org/apache/avro/reflect/ReflectDatumWriter.java/,"protected Object getField(Object record, String name, int position)",release-1.0.0,8,7,1,0,0,7,0,8,7.0,8.0,22.458839376460833,0.0,0.0,0,0,0,1,0,0,7,0,no,no
avro,/src/java/org/apache/avro/io/ParsingTable.java/,"public String toString()",release-1.0.0,11,9,1,0,0,14,0,25,14.0,25.0,95.18387305144009,0.0,0.0,0,0,1,1,0,1,1,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public Map<String, Field> getFields()",release-1.0.0,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,15,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"public void writeLong(long n) throws IOException",release-1.0.0,9,6,2,1,3,7,3,11,10.0,14.0,46.50699332842308,2.357142857142857,109.62362713128297,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingDecoder.java/,"public String readFieldName() throws IOException",release-1.0.0,4,3,1,0,0,5,0,5,5.0,5.0,11.60964047443681,0.0,0.0,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/file/DataFileWriter.java/,"public synchronized long sync() throws IOException",release-1.0.0,4,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,1,0,0,5,0,no,no
avro,/src/java/org/apache/avro/Protocol.java/,"private void parseNamespace(JsonNode json)",release-1.0.0,6,6,2,1,2,8,2,9,10.0,11.0,36.541209043760986,1.125,41.10886017423111,1,0,1,1,0,0,12,0,no,no
avro,/src/java/org/apache/avro/io/BinaryEncoder.java/,"public void writeMapEnd() throws IOException",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/file/DataFileReader.java/,"public synchronized void sync(long position) throws IOException",release-1.0.0,20,19,6,5,9,14,13,43,23.0,56.0,253.31946953919274,13.821428571428573,3501.236953988129,3,0,1,1,0,0,5,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"public void writeBytes(ByteBuffer bytes) throws IOException",release-1.0.0,6,3,1,0,0,6,0,8,6.0,8.0,20.67970000576925,0.0,0.0,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumReader.java/,"protected Object readEnum(Schema actual, Schema expected, Decoder in) throws IOException",release-1.0.0,7,5,2,1,4,13,6,19,17.0,25.0,102.1865710312585,2.923076923076923,298.69920762983253,1,0,1,1,0,0,14,0,no,no
avro,/src/java/org/apache/avro/io/BinaryEncoder.java/,"protected static void encodeDouble(double d, OutputStream o) throws IOException",release-1.0.0,11,10,1,0,2,14,15,42,16.0,57.0,228.0,3.0,684.0,0,0,1,1,0,0,2,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public void setFields(LinkedHashMap<String, Field> fields)",release-1.0.0,15,14,3,2,5,15,8,22,20.0,30.0,129.65784284662087,3.6666666666666665,475.41209043760983,1,0,1,1,0,2,15,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"private void write(byte[] b, int off, int len) throws IOException",release-1.0.0,22,21,5,4,6,15,8,42,21.0,50.0,219.61587113893805,8.399999999999999,1844.7733175670792,4,0,1,1,0,1,1,0,no,no
avro,/src/java/org/apache/avro/ipc/Responder.java/,"public abstract void writeError(Schema schema, AvroRemoteException error, Encoder out) throws IOException",release-1.0.0,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,8,0,no,yes
avro,/src/java/org/apache/avro/generic/GenericDatumWriter.java/,"protected void writeFixed(Schema schema, Object datum, Encoder out) throws IOException",release-1.0.0,4,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,1,1,0,0,8,0,no,no
avro,/src/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"private void ensure(int l) throws IOException",release-1.0.0,13,12,4,3,4,11,6,18,15.0,24.0,93.76537429460444,3.272727272727273,306.86849769143276,2,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/file/SeekableFileInput.java/,"public long tell() throws IOException",release-1.0.0,1,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/Decoder.java/,"public abstract void skipFixed(int length) throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingTable.java/,"public final int getProductionToSkip(int skipAction)",release-1.0.0,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/ResolvingTable.java/,"private final int mkResolverAction(int actual)",release-1.0.0,4,3,1,0,1,3,1,4,4.0,5.0,10.0,0.6666666666666666,6.666666666666666,0,0,1,0,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/ParsingTable.java/,"public boolean equals(Object o)",release-1.0.0,4,4,2,1,2,3,2,4,5.0,6.0,13.931568569324174,1.3333333333333333,18.575424759098897,1,0,1,1,0,1,1,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public Utf8 readString(Utf8 old) throws IOException",release-1.0.0,8,6,2,0,1,9,1,13,10.0,14.0,46.50699332842308,0.7222222222222222,33.58838407052778,0,0,1,1,0,0,2,0,no,no
avro,/src/java/org/apache/avro/specific/ProtocolTask.java/,"public void setDestdir(File dir)",release-1.0.0,1,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,3,0,no,no
avro,/src/java/org/apache/avro/reflect/ReflectData.java/,"private static Schema createSchema(java.lang.reflect.Type type, Map<String, Schema> names)",release-1.0.0,79,72,22,21,10,63,41,180,73.0,221.0,1367.951227512484,14.285714285714286,19542.160393035487,13,1,1,1,0,5,8,0,no,no
avro,/src/java/org/apache/avro/Schema.java/,"public static Schema createUnion(List<Schema> types)",release-1.0.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,15,0,no,no
avro,/src/java/org/apache/avro/io/Decoder.java/,"public abstract int readIndex() throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericData.java/,"public void clear()",release-1.0.0,1,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,1,0,0,0,9,0,no,no
avro,/src/java/org/apache/avro/ipc/ByteBufferInputStream.java/,"public ByteBuffer readBuffer(int length) throws IOException",release-1.0.0,14,13,4,3,5,12,6,25,17.0,31.0,126.71134807876054,5.208333333333334,659.9549379102112,1,0,0,1,0,0,5,0,no,yes
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public void skipString() throws IOException",release-1.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/Encoder.java/,"public abstract void writeBoolean(boolean b) throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/Schema.java/," void fieldsToJson(Names names, JsonGenerator gen) throws IOException",release-1.0.0,15,14,2,1,1,21,1,36,22.0,37.0,164.99896988958,0.8571428571428571,141.42768847678283,1,0,1,1,0,1,15,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public void reset() throws IOException",release-1.0.0,11,5,2,1,4,6,4,9,10.0,13.0,43.18506523353572,3.0,129.55519570060716,1,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/ipc/Requestor.java/,"public Transceiver getTransceiver()",release-1.0.0,1,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,7,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public int readIndex() throws IOException",release-1.0.0,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/Decoder.java/,"public abstract long skipMap() throws IOException",release-1.0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingDecoder.java/,"public long skipMap() throws IOException",release-1.0.0,7,5,1,0,1,6,1,8,7.0,9.0,25.26619429851844,0.6666666666666666,16.844129532345626,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/io/ValidatingEncoder.java/,"public void startItem() throws IOException",release-1.0.0,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,1,1,0,0,1,0,no,no
avro,/src/java/org/apache/avro/Protocol.java/,"private void parseMessages(JsonNode json)",release-1.0.0,8,8,3,2,1,12,1,18,13.0,19.0,70.30835464468075,0.75,52.73126598351056,1,0,1,1,0,0,12,0,no,no
avro,/src/java/org/apache/avro/io/BinaryDecoder.java/,"public ByteBuffer read(ByteBuffer old, int length) throws IOException",release-1.0.0,8,6,2,1,1,6,1,8,7.0,9.0,25.26619429851844,0.6666666666666666,16.844129532345626,1,0,1,0,0,0,2,0,no,no
avro,/src/java/org/apache/avro/generic/GenericDatumReader.java/,"protected Object peekArray(Object array)",release-1.0.0,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,1,1,0,0,14,0,no,no
